7.7961235,3.8218336,8.846045,2.9289672
7.8037553,3.8251042,8.852178,2.9317029
7.793096,3.821468,8.842613,2.9270692
7.802802,3.8233724,8.849384,2.9304245
7.803549,3.826483,8.855562,2.9314816
7.8009953,3.8222091,8.845107,2.929632
7.7947965,3.8204925,8.844249,2.9265628
7.789744,3.8174798,8.840454,2.924835
7.7944593,3.8192067,8.842279,2.925851
7.7987385,3.8230526,8.842663,2.930668
7.793923,3.8190074,8.841635,2.9255779
7.7948647,3.8213034,8.8465805,2.9275167
7.797511,3.8229337,8.847659,2.9289773
7.8011594,3.8231113,8.85022,2.9291387
7.7934313,3.821973,8.844408,2.9270966
7.8060703,3.8248491,8.85593,2.9308748
7.8047624,3.825345,8.855521,2.931587
7.807284,3.8232758,8.854072,2.929836
7.7946925,3.8189917,8.843739,2.9270926
7.7899423,3.81825,8.841146,2.9251287
7.798899,3.8232255,8.850333,2.9299126
7.7896795,3.8190224,8.838481,2.9244335
7.7949667,3.8219285,8.844002,2.9273117
7.793809,3.8212173,8.845828,2.926651
7.8044534,3.825804,8.856126,2.93136
7.8074403,3.8233824,8.854455,2.9299252
7.798406,3.823828,8.851886,2.9288304
7.7973266,3.821683,8.845765,2.9278858
7.796649,3.822335,8.84852,2.927727
7.800528,3.8216727,8.844195,2.929684
7.794389,3.82116,8.838989,2.9290006
7.800723,3.8245592,8.851883,2.930666
7.800048,3.822974,8.850442,2.9291732
7.806853,3.8262086,8.857748,2.932392
7.797314,3.8195205,8.843954,2.9262366
7.795324,3.822414,8.849176,2.9277873
7.7983418,3.823798,8.849988,2.9285576
7.7965684,3.8214123,8.846443,2.9287384
7.798719,3.8233006,8.848574,2.9285867
7.795078,3.8209627,8.840578,2.928618
7.806353,3.8249362,8.856039,2.9309285
7.798146,3.8221183,8.847232,2.928468
7.8102517,3.8289702,8.8640995,2.9343956
7.795866,3.8218076,8.847883,2.9277995
7.796335,3.8210993,8.845943,2.9281418
7.7950215,3.8223655,8.845526,2.927752
7.7921567,3.8195364,8.842798,2.92582
7.80023,3.8214035,8.842991,2.9298253
7.7950096,3.819943,8.843838,2.9269803
7.8012404,3.8250988,8.851732,2.9302716
7.8041186,3.8245687,8.853861,2.9309416
7.8055882,3.8260458,8.854847,2.9317803
7.8029094,3.824499,8.850504,2.931742
7.801408,3.8242948,8.852491,2.9299307
7.796843,3.8222692,8.846292,2.9280322
7.799639,3.8227952,8.850002,2.929085
7.7953568,3.8194919,8.843845,2.9267733
7.7991567,3.8221297,8.847939,2.9281561
7.7933097,3.8195987,8.840687,2.9260547
7.79383,3.82202,8.847465,2.9278474
7.794343,3.8238008,8.846149,2.928672
7.795197,3.8226087,8.841699,2.9285457
7.807571,3.8268304,8.859437,2.93298
7.7935605,3.821276,8.844457,2.9275649
7.799557,3.8207362,8.845907,2.928593
7.794961,3.8228607,8.849158,2.9284499
7.7935014,3.821174,8.845609,2.926575
7.7904334,3.8194845,8.83461,2.925918
7.795863,3.823765,8.84659,2.9291847
7.79559,3.8216243,8.847283,2.9279873
7.7948127,3.8223794,8.8436775,2.9274602
7.7897315,3.8189003,8.836881,2.925114
7.794905,3.8243067,8.846984,2.9293582
7.8046994,3.8229012,8.849445,2.9316156
7.8025246,3.8257463,8.855228,2.9312336
7.793428,3.8205874,8.845099,2.9269488
7.8038745,3.825891,8.852696,2.9326315
7.801767,3.823873,8.851159,2.930471
7.8091145,3.8287463,8.860319,2.9336867
7.794411,3.8191211,8.842692,2.9265049
7.7936177,3.8213468,8.84587,2.9267306
7.7913604,3.8192136,8.842062,2.925378
7.796574,3.822614,8.849507,2.928037
7.804865,3.827411,8.85996,2.9322877
7.8041415,3.8219872,8.843302,2.9310617
7.792854,3.8209283,8.838054,2.9278538
7.7954984,3.8236578,8.8464775,2.9291375
7.7945642,3.8237631,8.84627,2.928683
7.8068614,3.825765,8.853638,2.9320061
7.7908764,3.8203957,8.833964,2.9266322
7.7970557,3.8194838,8.843766,2.9261138
7.7906594,3.8214643,8.840991,2.9266455
7.797846,3.8217654,8.847434,2.9280286
7.7962246,3.8233051,8.841725,2.929446
7.7995787,3.8240182,8.848954,2.9296336
7.804766,3.825389,8.853568,2.9309502
7.8028736,3.8231657,8.848406,2.9305446
7.8029523,3.8250425,8.85405,2.930391
7.798224,3.8238723,8.848943,2.9290195
7.806454,3.8262208,8.857708,2.9322772
7.795117,3.823234,8.845948,2.9281518
7.7947907,3.8228726,8.842021,2.9284923
7.7970896,3.8224592,8.848335,2.9292052
7.796538,3.8205376,8.84234,2.9282029
7.7945504,3.8222468,8.840608,2.9277072
7.796938,3.8232138,8.848191,2.927822
7.7940564,3.8206444,8.841047,2.9281225
7.7914243,3.8174765,8.83354,2.9260163
7.7952423,3.8228261,8.842063,2.9283283
7.792311,3.8198776,8.843743,2.9260418
7.7988386,3.8259957,8.850409,2.930989
7.792746,3.8196228,8.83745,2.927786
7.789402,3.8163188,8.837073,2.9248042
7.7966695,3.8193128,8.834633,2.9285867
7.8019156,3.8230984,8.850315,2.9297435
7.8023915,3.8244278,8.852162,2.9298368
7.803207,3.8257413,8.856096,2.9310138
7.7994175,3.8244765,8.850326,2.929651
7.799348,3.822337,8.848542,2.9283571
7.7914176,3.8222883,8.842472,2.9271967
7.799105,3.8234408,8.848255,2.930795
7.7958107,3.8218212,8.847924,2.927542
7.7919645,3.818829,8.840263,2.9257011
7.7940497,3.8202512,8.843126,2.926933
7.793293,3.8204603,8.844692,2.9265823
7.8010383,3.8224595,8.846306,2.9302986
7.803256,3.8244944,8.851547,2.9301174
7.798726,3.8253398,8.849236,2.9303806
7.796385,3.8238437,8.844237,2.9291112
7.798305,3.8253672,8.848786,2.9306715
7.801663,3.8243294,8.852713,2.9298437
7.7916374,3.8201294,8.840484,2.9260137
7.8016825,3.8230352,8.847504,2.9308295
7.797268,3.8233345,8.851307,2.928593
7.789894,3.820373,8.833784,2.9268472
7.8068957,3.823055,8.853726,2.929715
7.801712,3.822426,8.849619,2.9300144
7.795199,3.8227649,8.849919,2.9279838
7.8020663,3.826131,8.856453,2.9311125
7.799966,3.8231149,8.846505,2.9301217
7.7958064,3.823422,8.851058,2.9288921
7.798357,3.823226,8.842379,2.9304094
7.7966056,3.820967,8.845769,2.9280322
7.798967,3.8260016,8.850461,2.9311159
7.7922397,3.819823,8.842954,2.9260924
7.7922497,3.8230016,8.844285,2.9279823
7.7942395,3.8191707,8.84209,2.925737
7.8018813,3.8230913,8.848105,2.9299026
7.790219,3.8182666,8.840335,2.9245985
7.7937226,3.8211286,8.844036,2.9282086
7.7978454,3.8220773,8.844073,2.9298701
7.7981286,3.8250015,8.846717,2.929808
7.8020234,3.8236783,8.851415,2.9297965
7.7920485,3.82224,8.8425865,2.9271622
7.8002396,3.8230412,8.848438,2.9298298
7.79871,3.8234496,8.852108,2.9290016
7.7910304,3.819285,8.835406,2.9258616
7.793198,3.8213103,8.845951,2.926965
7.791928,3.8205047,8.835084,2.9275153
7.792566,3.8195305,8.843231,2.9257152
7.799288,3.8225234,8.848953,2.9284856
7.7922497,3.8191917,8.840728,2.9258335
7.7915854,3.8195841,8.839587,2.9254792
7.8015924,3.823078,8.850324,2.9303038
7.7982593,3.825103,8.848308,2.9305372
7.793493,3.8212295,8.845694,2.926618
7.789549,3.8168156,8.835624,2.9246662
7.7989416,3.8211834,8.843259,2.9293153
7.791448,3.8177836,8.840686,2.9259136
7.7981563,3.8205802,8.841206,2.9291248
7.796925,3.8197327,8.8414955,2.9281075
7.7945724,3.8198776,8.840902,2.9269917
7.807377,3.8258946,8.857362,2.9329562
7.800521,3.8230815,8.8491955,2.929847
7.791636,3.8185282,8.8372135,2.925893
7.7968187,3.8233206,8.848268,2.9279208
7.7975855,3.8223455,8.845561,2.929052
7.8019333,3.8217924,8.847113,2.929962
7.789576,3.8168619,8.830875,2.9251282
7.7886863,3.8172734,8.830951,2.9240866
7.7944574,3.8227475,8.841596,2.928296
7.797857,3.8198607,8.838557,2.9291415
7.7950635,3.823661,8.846259,2.928734
7.8023505,3.824117,8.852551,2.9300153
7.7955594,3.8216455,8.838512,2.9295537
7.7908506,3.8189673,8.841471,2.925029
7.8055925,3.8252518,8.853199,2.9314623
7.7955976,3.8231037,8.850911,2.9288871
7.798252,3.8248696,8.847848,2.9305089
7.7987995,3.823637,8.850765,2.9287508
7.798374,3.8238547,8.852187,2.9290066
7.7938876,3.8210394,8.845566,2.9272616
7.7890067,3.8172586,8.839438,2.92454
7.7999873,3.8261197,8.848981,2.9303634
7.7952194,3.822442,8.847518,2.9285793
7.8005853,3.8217022,8.844103,2.9297323
7.7913737,3.818755,8.837082,2.9254138
7.7957325,3.8234725,8.846507,2.9284108
7.800339,3.822408,8.846922,2.9291618
7.7994967,3.8237698,8.851414,2.9292848
7.7997317,3.822666,8.849234,2.9293728
7.798872,3.8223548,8.849067,2.929094
7.799041,3.823573,8.851347,2.9292982
7.7929335,3.8197463,8.8436985,2.9259863
7.799212,3.8221242,8.847952,2.9281557
7.79364,3.820903,8.842292,2.9266303
7.795091,3.8236468,8.84626,2.9287076
7.7974405,3.8228424,8.847746,2.9281545
7.799931,3.8244383,8.852696,2.9293418
7.7945337,3.821441,8.846381,2.9276707
7.7991505,3.8228824,8.84712,2.9292128
7.793469,3.8222768,8.84315,2.9273386
7.7925515,3.820842,8.835357,2.9274871
7.7983994,3.8248153,8.848347,2.9300537
7.794448,3.8206656,8.843482,2.926294
7.8035874,3.824672,8.853405,2.9310632
7.7906995,3.8171601,8.833176,2.9256134
7.794058,3.8191261,8.841806,2.925688
7.800596,3.8231905,8.845684,2.9306054
7.796163,3.822021,8.8444605,2.9275873
7.7938213,3.8218188,8.843472,2.9270952
7.7941523,3.820787,8.837043,2.9290044
7.8003607,3.8230748,8.84854,2.9298604
7.7924085,3.8231013,8.8443,2.9276986
7.797635,3.8239527,8.851568,2.9298837
7.793603,3.8214018,8.844818,2.9275076
7.8008046,3.8235118,8.850967,2.928996
7.7924833,3.820891,8.843478,2.926379
7.790757,3.8175728,8.840515,2.925525
7.789779,3.8171737,8.834682,2.924753
7.8029804,3.8244781,8.853429,2.9302595
7.7982707,3.8201535,8.842537,2.9289207
7.793868,3.821167,8.845195,2.9278524
7.8011827,3.825378,8.855245,2.9301665
7.8022246,3.824889,8.852053,2.9305232
7.799626,3.8251193,8.8463955,2.9306872
7.7970123,3.824779,8.847166,2.929322
7.789913,3.8188493,8.840722,2.9249384
7.801518,3.8264356,8.850481,2.9316766
7.806499,3.8257506,8.85539,2.9311326
7.793082,3.8215163,8.84087,2.9274223
7.802369,3.8236518,8.851834,2.9304488
7.792437,3.820535,8.844168,2.9269764
7.8007264,3.8233511,8.851333,2.9293253
7.794797,3.8214,8.844643,2.9270644
7.794236,3.820977,8.845862,2.927151
7.794105,3.8213997,8.846031,2.9277356
7.797746,3.8216608,8.845061,2.9283078
7.791325,3.8204448,8.834164,2.9269793
7.7907,3.8203015,8.835599,2.926254
7.807744,3.828163,8.861186,2.9334366
7.809427,3.8290508,8.863102,2.9339974
7.806636,3.8278592,8.860718,2.9330118
7.79275,3.8193295,8.835303,2.927688
7.796821,3.8210742,8.843483,2.928189
7.794532,3.820999,8.846185,2.9271395
7.7966175,3.821308,8.837713,2.9297163
7.7999425,3.8219516,8.844149,2.930228
7.7942567,3.8209326,8.843981,2.9278224
7.8038716,3.8248737,8.852647,2.9303296
7.7892656,3.8168864,8.830134,2.924935
7.800773,3.8232324,8.850679,2.9294364
7.7961183,3.823378,8.851021,2.9288757
7.7946033,3.8208704,8.845275,2.9275932
7.798887,3.822737,8.849733,2.9287457
7.796568,3.8246367,8.84798,2.9297469
7.798678,3.8228014,8.843401,2.9298575
7.7909374,3.8189867,8.841282,2.924844
7.7954946,3.8230267,8.843664,2.929361
7.7933674,3.8217776,8.841594,2.9275405
7.796322,3.8221672,8.848576,2.9277956
7.797697,3.8239717,8.851673,2.9298286
7.790993,3.8204062,8.835971,2.926543
7.7896843,3.8195736,8.839864,2.9250686
7.801414,3.823755,8.848559,2.9306629
7.793162,3.821114,8.84548,2.927311
7.7935085,3.82002,8.843681,2.9264004
7.8015223,3.8241494,8.85289,2.9300103
7.7956295,3.8217227,8.8466425,2.9270933
7.803619,3.8255398,8.853561,2.9311771
7.792445,3.820245,8.843759,2.9258046
7.7913113,3.8196747,8.835522,2.9269087
7.791269,3.8188946,8.840058,2.9250386
7.7909245,3.8186665,8.835728,2.9262722
7.7981787,3.822931,8.849979,2.9292696
7.789875,3.8191838,8.83941,2.9251344
7.7964725,3.8213928,8.838965,2.9301224
7.7921352,3.8199775,8.843624,2.9260104
7.796705,3.823351,8.849394,2.9279184
7.8054376,3.8235881,8.848252,2.931883
7.7975993,3.8226135,8.848347,2.9283235
7.7956686,3.8222182,8.843678,2.927914
7.796098,3.8221514,8.846566,2.9272778
7.795242,3.8228576,8.8404255,2.9293268
7.7999177,3.8231425,8.850678,2.9292057
7.8016176,3.8232875,8.850689,2.9302187
7.79429,3.819247,8.842126,2.9258235
7.797094,3.822864,8.849908,2.928249
7.7937403,3.8241816,8.846474,2.9288201
7.7986298,3.8236642,8.850562,2.9286852
7.789909,3.8187063,8.840678,2.9248917
7.7953587,3.821867,8.840576,2.929523
7.8087134,3.8281937,8.859676,2.9333425
7.79506,3.821394,8.845147,2.9285882
7.8001223,3.8231537,8.850988,2.9293683
7.8062806,3.8250005,8.856233,2.9309616
7.790257,3.8187444,8.837054,2.9249132
7.8038697,3.8247473,8.852196,2.930291
7.7995825,3.8213778,8.846266,2.9291513
7.7933435,3.8197746,8.842371,2.9268901
7.801286,3.82473,8.852411,2.9307203
7.7934566,3.8195822,8.843393,2.9264064
7.80672,3.827885,8.858899,2.9326658
7.7967257,3.8236806,8.845386,2.9297106
7.8003445,3.8250844,8.85453,2.929889
7.795015,3.820863,8.844907,2.9270353
7.7940655,3.8215487,8.847023,2.9270983
7.7890296,3.8181484,8.839425,2.924454
7.797714,3.8226464,8.849383,2.9281216
7.797343,3.8228579,8.849922,2.9282568
7.7987943,3.8208406,8.844551,2.9292483
7.795916,3.8235483,8.850249,2.928234
7.79466,3.8229523,8.84143,2.9290082
7.8064203,3.8267758,8.858819,2.9324493
7.8018556,3.8232229,8.850439,2.9305546
7.793678,3.8215392,8.846413,2.9274073
7.7917767,3.8193166,8.838374,2.926039
7.792901,3.8205292,8.844647,2.9261248
7.79332,3.8186836,8.84121,2.9257905
7.794377,3.8239176,8.845944,2.9288886
7.793333,3.8197181,8.840392,2.9262254
7.7967987,3.819883,8.843242,2.9274032
7.7950196,3.821726,8.842565,2.927543
7.7925854,3.8198836,8.836836,2.9272888
7.7977047,3.8238235,8.851874,2.928804
7.796796,3.8224523,8.845612,2.9297059
7.806873,3.8231885,8.853799,2.9297078
7.7936788,3.8215523,8.846311,2.9268515
7.795156,3.8239243,8.846574,2.929301
7.796543,3.819249,8.842716,2.927901
7.7990527,3.821569,8.845142,2.929504
7.794336,3.8205786,8.843912,2.9276614
7.7926154,3.8200395,8.843827,2.9260073
7.798738,3.8221128,8.848432,2.9284315
7.79081,3.8169882,8.836683,2.9254048
7.7933593,3.8238828,8.84558,2.9286883
7.792451,3.8197353,8.8427925,2.9265192
7.796002,3.8189554,8.841861,2.9267733
7.7992535,3.8232853,8.850144,2.9289727
7.8012247,3.8219018,8.847287,2.9304008
7.7970457,3.823408,8.845767,2.929404
7.796263,3.8218575,8.846286,2.9276273
7.8007884,3.8258295,8.8568125,2.9307082
7.7901096,3.8170602,8.840011,2.9251559
7.790309,3.8186336,8.836576,2.9253538
7.8066936,3.825671,8.854788,2.931461
7.7966585,3.8212762,8.84604,2.9275506
7.798822,3.8234692,8.849012,2.9289484
7.8026648,3.8232036,8.85108,2.930127
7.7958302,3.8217254,8.839689,2.9290078
7.7944803,3.822155,8.848235,2.9274619
7.7903495,3.8168757,8.83893,2.9252374
7.7956614,3.823688,8.846441,2.9290016
7.795177,3.8204775,8.841215,2.9283423
7.7995977,3.8236632,8.852856,2.929281
7.795585,3.8223708,8.843821,2.9282062
7.801417,3.8230865,8.850221,2.929475
7.803655,3.8249393,8.853477,2.9302585
7.797357,3.822492,8.8417225,2.92941
7.7925835,3.8194911,8.8368845,2.927177
7.7940817,3.8241613,8.846214,2.9287903
7.8062887,3.824918,8.856134,2.9309485
7.793222,3.8202617,8.844446,2.9261558
7.792623,3.8198662,8.837601,2.9263322
7.796203,3.821523,8.845547,2.9270532
7.806026,3.8247287,8.855676,2.9307866
7.797445,3.8246956,8.845405,2.9290693
7.7927055,3.8195293,8.837026,2.9270704
7.7974815,3.8196013,8.844126,2.9262753
7.797314,3.8228025,8.849912,2.928281
7.7971416,3.8247912,8.847843,2.9301245
7.8025594,3.8221188,8.848842,2.9301827
7.7981443,3.8232224,8.848318,2.929704
7.789927,3.8166013,8.831684,2.9254546
7.7928977,3.821037,8.8452635,2.9267397
7.794144,3.8209128,8.838644,2.9285953
7.7930727,3.8215468,8.841002,2.9274638
7.7979374,3.819711,8.84473,2.9264762
7.7983766,3.8246422,8.846324,2.9301012
7.7958884,3.8227262,8.846841,2.9275477
7.7911153,3.8200681,8.835783,2.9268253
7.7966957,3.8204348,8.840549,2.9290845
7.80639,3.824525,8.850563,2.9317694
7.8005447,3.8233688,8.849534,2.9300926
7.806318,3.8273633,8.86022,2.932535
7.792048,3.8182268,8.838784,2.9251528
7.8056517,3.8254502,8.854659,2.9308975
7.7929845,3.8174798,8.839393,2.9262896
7.795186,3.8237708,8.843426,2.9289956
7.794285,3.8219688,8.847551,2.9277003
7.8064313,3.8250184,8.856169,2.9309957
7.792088,3.8193204,8.836284,2.9256983
7.7991533,3.8243825,8.849954,2.9294493
7.7924223,3.821255,8.84288,2.9265587
7.8059316,3.8247998,8.855664,2.9307075
7.79305,3.8183749,8.836116,2.9268007
7.7920785,3.8219957,8.841862,2.9271538
7.8025255,3.82229,8.849112,2.930242
7.8010283,3.8217509,8.847764,2.9297178
7.7940907,3.8241112,8.846323,2.9288356
7.793939,3.8216715,8.843427,2.926828
7.793769,3.8216507,8.841663,2.9273493
7.796822,3.8221095,8.847033,2.927437
7.7952614,3.8224022,8.842975,2.9284675
7.8008456,3.8226972,8.849019,2.929612
7.796225,3.8222728,8.848433,2.9277391
7.7985106,3.8238423,8.8516445,2.9288557
7.7928634,3.8210068,8.843845,2.9268777
7.792047,3.8192437,8.840031,2.925287
7.7945232,3.8199046,8.834812,2.9287622
7.7963915,3.8228173,8.8503685,2.9282563
7.7948604,3.822645,8.844942,2.9275966
7.794308,3.8192093,8.842209,2.9258087
7.806147,3.8248432,8.85596,2.9308746
7.796922,3.8228638,8.848215,2.9278967
7.796375,3.8211622,8.846055,2.9280527
7.7963896,3.8218806,8.847274,2.9274104
7.810696,3.8291996,8.864645,2.9345794
7.7978625,3.8240476,8.852631,2.929112
7.7962446,3.8203838,8.844625,2.9271662
7.798231,3.8256946,8.848203,2.929627
7.795708,3.8230689,8.840992,2.9295008
7.795928,3.8232079,8.846294,2.9280827
7.7942586,3.8190923,8.84196,2.9257343
7.796846,3.8237607,8.846277,2.9291067
7.80538,3.8272884,8.858181,2.9324768
7.800424,3.8201962,8.840327,2.9297593
7.7914324,3.817121,8.83844,2.9257493
7.79588,3.819917,8.842462,2.9270895
7.7966895,3.8228776,8.848609,2.9286923
7.7967405,3.8231027,8.848494,2.9278212
7.794274,3.8191302,8.842036,2.9257743
7.7977924,3.8249352,8.84837,2.9298608
7.805331,3.8250325,8.853246,2.930796
7.7914486,3.8201137,8.843479,2.9259076
7.796236,3.8229654,8.844374,2.9292347
7.7999177,3.8220227,8.846972,2.929259
7.797513,3.8233511,8.848763,2.929702
7.8053317,3.8259182,8.858208,2.9319236
7.7932386,3.823121,8.843979,2.9283602
7.7924767,3.819878,8.843323,2.9261236
7.7980194,3.822011,8.847059,2.9282846
7.7984757,3.823004,8.84689,2.929469
7.7985673,3.8232644,8.849462,2.9288266
7.7947288,3.820306,8.843918,2.9272537
7.793786,3.8200407,8.836394,2.9290545
7.793992,3.8217585,8.847024,2.9275095
7.796444,3.8216298,8.839319,2.9300182
7.807314,3.8233314,8.854226,2.929889
7.7956038,3.8233068,8.850102,2.928931
7.798176,3.8241708,8.847588,2.9300413
7.795444,3.8234508,8.846278,2.9284174
7.794543,3.823407,8.8457985,2.9282863
7.7942595,3.821429,8.846395,2.926841
7.7894607,3.816421,8.8306675,2.9252064
7.795851,3.8227193,8.844029,2.9285219
7.7927017,3.8202212,8.84402,2.9258406
7.791172,3.8203876,8.83626,2.926718
7.7967486,3.8207397,8.838859,2.9293792
7.7940855,3.8212364,8.838661,2.9275393
7.7970147,3.8244622,8.845586,2.9292493
7.7999845,3.821505,8.843936,2.930237
7.7975507,3.8222005,8.844704,2.929137
7.7948694,3.821414,8.845214,2.9282215
7.8011656,3.8253956,8.855381,2.9302337
7.804334,3.8257437,8.857291,2.9315383
7.79825,3.8211777,8.844303,2.9289143
7.7896404,3.8184967,8.838432,2.924492
7.791534,3.817894,8.83187,2.925756
7.7935658,3.8182952,8.840949,2.9265254
7.790409,3.8184586,8.840709,2.9246929
7.801989,3.823525,8.849827,2.9305227
7.8019986,3.8235214,8.847655,2.931083
7.795063,3.8189692,8.843208,2.9270194
7.7918887,3.8196392,8.842846,2.9256756
7.807241,3.8232687,8.854116,2.9298322
7.8077626,3.8277485,8.860667,2.9332302
7.7932997,3.8198848,8.842299,2.9264832
7.792826,3.82107,8.8364,2.9278514
7.795101,3.8230386,8.849517,2.9281058
7.796201,3.8199449,8.83498,2.9286277
7.8028703,3.825638,8.855836,2.9309514
7.7911835,3.8199158,8.842934,2.9257152
7.811597,3.8286164,8.860026,2.9344018
7.7996306,3.8211539,8.842339,2.9297266
7.7939076,3.8196716,8.840529,2.926544
7.794088,3.8194513,8.844079,2.9266257
7.794952,3.819358,8.840799,2.9275844
7.7915072,3.8206098,8.834956,2.9272974
7.809577,3.8282588,8.860324,2.93405
7.7948556,3.8237717,8.846115,2.9290502
7.7985563,3.823036,8.849575,2.9286246
7.795126,3.8221948,8.845493,2.92752
7.791112,3.820372,8.835985,2.9265046
7.8019595,3.821627,8.843556,2.9305935
7.792481,3.822111,8.842625,2.9271257
7.7903867,3.819221,8.834162,2.9260576
7.7993107,3.8245058,8.8532295,2.929407
7.799336,3.823189,8.849609,2.928487
7.7943344,3.821995,8.847859,2.9273722
7.798623,3.8226335,8.848387,2.9285758
7.7926555,3.8185775,8.840566,2.9256597
7.7898626,3.8202841,8.833359,2.926822
7.794019,3.8213646,8.846672,2.9269364
7.7963257,3.82365,8.846957,2.9288876
7.7921925,3.819263,8.841964,2.9258556
7.8043985,3.8266666,8.8583765,2.9318225
7.7983,3.8255057,8.8489895,2.930814
7.7933693,3.8211412,8.845491,2.9265406
7.798268,3.8199646,8.844271,2.9277744
7.7984295,3.82248,8.849273,2.929177
7.7933955,3.8214192,8.839136,2.928054
7.7968955,3.8229783,8.849009,2.9283893
7.80009,3.8214903,8.846263,2.9297996
7.798548,3.8209994,8.841184,2.9293544
7.799876,3.821092,8.846245,2.9290307
7.806228,3.8248818,8.856017,2.9309192
7.7963824,3.822571,8.848005,2.9280956
7.793443,3.8214455,8.845207,2.9269497
7.795161,3.819247,8.838216,2.927467
7.802521,3.8237689,8.851938,2.9305842
7.7917333,3.8192449,8.837643,2.925536
